bill_type,bill_id,title,summary,congress_num,sponsor_party,sponsor_state,cosponsors_total,cosponsors_dem,cosponsors_rep,cosponsors_ind,month_introduced,subject,committees,url,house_probabilities,house_predictions
H.R. ,1560,"To exempt from the Lacey Act and the Lacey Act Amendments of 1981 certain water transfers between any of the States of Texas, Arkansas, and Louisiana, and for other purposes.",,1,R,TX,0,0,0,0,3,,"House - Natural Resources, Judiciary",https://www.congress.gov/bill/118th-congress/house-bill/1560,0.23%,0
H.R. ,1559,"To direct the Secretary of the Interior to issue an oil and gas leasing program under section 18 of the Outer Continental Shelf Lands Act, and for other purposes.",,1,R,TX,2,1,1,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1559,0.23%,0
H.R. ,1558,To amend the Endangered Species Act of 1973 to provide that nonnative species in the United States shall not be treated as endangered species or threatened species for purposes of that Act.,,1,R,TX,0,0,0,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1558,0.23%,0
H.R. ,1557,To require the Secretary of Health and Human Services to submit a report on the interoperability of medical devices.,,1,R,IA,3,2,1,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1557,0.23%,0
H.R. ,1556,"To amend the Federal Water Pollution Control Act to modify the definition of navigable waters, and for other purposes.",,1,R,IL,0,0,0,0,3,,House - Transportation and Infrastructure,https://www.congress.gov/bill/118th-congress/house-bill/1556,0.23%,0
H.R. ,1555,"To designate the facility of the United States Postal Service located at 2300 Sylvan Avenue in Modesto, California, as the ""Corporal Michael D. Anderson Jr. Post Office Building"".","Designates the facility of the United States Postal Service located at 2300 Sylvan Avenue in Modesto, California, as the ""Corporal Michael D. Anderson Jr. Post Office Building.""",1,R,CA,6,4,2,0,3,,House - Oversight and Accountability,https://www.congress.gov/bill/118th-congress/house-bill/1555,0.23%,0
H.R. ,1554,To amend the Internal Revenue Code of 1986 to provide the work opportunity tax credit with respect to the hiring of veterans in the field of renewable energy.,,1,D,CA,5,5,0,0,3,,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/1554,0.23%,0
H.R. ,1553,"To require the Securities and Exchange Commission to revise rules relating to general solicitation or general advertising to allow for presentations or other communication made by or on behalf of an issuer at certain events, and for other purposes.",,1,R,NY,1,1,0,0,3,,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/1553,0.23%,0
H.R. ,1552,"To amend title 18, United States Code, to require affirmative consent from the governing body of certain Indian Tribes for jurisdiction to be conferred on the State of Kansas over offenses committed on the reservations of such Indian Tribes, and for other purposes.",,1,R,KS,2,1,1,0,3,,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/1552,0.23%,0
H.R. ,1551,To amend title XIX of the Social Security Act to implement a minimum work requirement for able-bodied adults enrolled in State Medicaid programs.,,1,R,KS,2,0,2,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1551,0.23%,0
H.R. ,1550,To amend the Food and Nutrition Act of 2008 to restore and standardize work requirements for able-bodied adults enrolled in the supplemental nutrition assistance program.,,1,R,KS,4,0,4,0,3,,House - Agriculture,https://www.congress.gov/bill/118th-congress/house-bill/1550,0.23%,0
H.R. ,1549,"To amend the Controlled Substances Act to prohibit the knowing possession of a pill press mold with intent to manufacture in violation of such Act a counterfeit substance in schedule I or II in a capsule, tablet, and other form intended for distribution, and for other purposes.",,1,R,TN,1,1,0,0,3,,"House - Judiciary, Energy and Commerce",https://www.congress.gov/bill/118th-congress/house-bill/1549,0.23%,0
H.R. ,1548,To amend the Securities Exchange Act of 1934 to specify that actions of the Advocate for Small Business Capital Formation are not a collection of information under the Paperwork Reduction Act.,,1,R,CA,1,1,0,0,3,,"House - Financial Services, Oversight and Accountability",https://www.congress.gov/bill/118th-congress/house-bill/1548,0.23%,0
H.R. ,1547,"To direct the Secretary of Transportation to conduct a study on the costs and benefits of commuter rail passenger transportation involving transfers, and for other purposes.",,1,R,NJ,1,1,0,0,3,,House - Transportation and Infrastructure,https://www.congress.gov/bill/118th-congress/house-bill/1547,0.23%,0
H.R. ,1546,To prohibit the use of funds to implement any obligations of the United States under the World Health Organization's Global Pandemic Treaty.,,1,R,TX,13,0,13,0,3,,House - Foreign Affairs,https://www.congress.gov/bill/118th-congress/house-bill/1546,0.23%,0
H.R. ,1545,To amend the Internal Revenue Code of 1986 to exclude from gross income certain income from providing real propoerty insurance following certain federally declared disasters.,,1,R,LA,0,0,0,0,3,,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/1545,0.23%,0
H.R. ,1544,"To adjust the boundary of Big Bend National Park in the State of Texas, and for other purposes.",,1,R,TX,0,0,0,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1544,0.23%,0
H.R. ,1543,"To direct the Secretary of Labor to ensure that the database relating to investigations under the Fair Labor Standards Act of 1938 is language accessible, and for other purposes.",,1,D,TX,7,7,0,0,3,,House - Education and the Workforce,https://www.congress.gov/bill/118th-congress/house-bill/1543,0.23%,0
H.R. ,1542,To prohibit Secretary of Homeland Security Alejandro N. Mayorkas from flying on a Federal executive aircraft.,,1,R,TX,5,0,5,0,3,,House - Homeland Security,https://www.congress.gov/bill/118th-congress/house-bill/1542,0.23%,0
H.R. ,1541,"To amend the Small Business Act to include requirements relating to apprenticeship program assistance for small business development centers, and for other purposes.",,1,D,CO,3,1,2,0,3,,House - Small Business,https://www.congress.gov/bill/118th-congress/house-bill/1541,0.23%,0
H.R. ,1540,"To establish a means-tested assistance program for national flood insurance program policyholders, and for other purposes.",,1,D,PA,0,0,0,0,3,,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/1540,0.23%,0
H.R. ,1539,"To amend the Richard B. Russell National School Lunch Act to require schools to provide fluid milk substitutes upon request of a student or the parent or guardian of such student, and for other purposes.",,1,D,LA,0,0,0,0,3,,House - Education and the Workforce,https://www.congress.gov/bill/118th-congress/house-bill/1539,0.23%,0
H.R. ,1538,"To amend the Small Business Act to provide for contracting preferences and other benefits for emerging business enterprises, and for other purposes.",,1,D,IN,7,7,0,0,3,,House - Small Business,https://www.congress.gov/bill/118th-congress/house-bill/1538,0.23%,0
H.R. ,1537,To amend the William Wilberforce Trafficking Victims Protection Act of 2008 to transfer the custody of an unaccompanied alien child to the Secretary of Health and Human Services or such child's parent or legal guardian.,,1,R,TX,5,0,5,0,3,,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/1537,0.23%,0
H.R. ,1536,To amend the Internal Revenue Code of 1986 to allow employers a credit against income tax for employees who participate in qualified apprenticeship programs.,,1,D,IL,3,2,1,0,3,,"House - Ways and Means, Oversight and Accountability",https://www.congress.gov/bill/118th-congress/house-bill/1536,0.23%,0
H.R. ,1535,"To preserve expiring employment-based visas, and make them available for issuance during fiscal year 2024.",,1,R,IN,1,1,0,0,3,,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/1535,0.23%,0
H.R. ,1534,"To establish the Dolores River National Conservation Area and the Dolores River Special Management Area in the State of Colorado, to protect private water rights in the State, and for other purposes.",,1,R,CO,2,0,2,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1534,0.23%,0
H.R. ,1533,To require the Federal banking regulators to jointly conduct a study and develop a strategic plan to address challenges faced by proposed depository institutions seeking de novo depository institution charters; and for other purposes.,,1,D,MA,1,0,1,0,3,,House - Financial Services,https://www.congress.gov/bill/118th-congress/house-bill/1533,0.23%,0
H.R. ,1532,"To authorize any Indian Tribe to lease, sell, convey, warrant, or otherwise transfer real property to which that Indian Tribe holds fee title without the consent of the Federal Government, and for other purposes.",,1,R,WY,0,0,0,0,3,,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/1532,0.23%,0
H.R. ,1531,"To provide for the renewed availability of funds to construct the border wall upon the deployment of the National Guard to the southern land border of the United States, and for other purposes.",,1,R,AL,0,0,0,0,3,,House - Homeland Security,https://www.congress.gov/bill/118th-congress/house-bill/1531,0.23%,0
H.R. ,1530,"To amend title 38, United States Code, to improve the requirement to publish disability benefit questionnaire forms of Department of Veterans Affairs, and for other purposes.",,1,R,TX,1,1,0,0,3,,House - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/house-bill/1530,0.23%,0
H.R. ,1529,"To increase, effective as of December 1, 2023, the rates of compensation for veterans with service-connected disabilities and the rates of dependency and indemnity compensation for the survivors of certain disabled veterans, and for other purposes.",,1,R,TX,1,1,0,0,3,,House - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/house-bill/1529,0.23%,0
H.R. ,1528,"To require the President to receive an annual comprehensive cognitive evaluation, and for other purposes.",,1,R,NY,0,0,0,0,3,,House - Oversight and Accountability,https://www.congress.gov/bill/118th-congress/house-bill/1528,0.23%,0
H.R. ,1527,"To improve access for outdoor recreation through the use of special recreation permits on Federal recreational lands and waters, and for other purposes.",,1,R,UT,1,1,0,0,3,,"House - Natural Resources, Agriculture",https://www.congress.gov/bill/118th-congress/house-bill/1527,0.23%,0
H.R. ,1526,"To amend title XVIII of the Social Security Act to provide hereditary cancer genetic testing for individuals with a history of a hereditary cancer gene mutation in a blood relative or a personal or ancestral history suspicious for hereditary cancer, and to provide coverage of certain cancer screenings or preventive surgeries that would reduce the risk for individuals with a germline (inherited) mutation associated with a high risk of developing a preventable cancer.",,1,D,FL,20,16,4,0,3,,"House - Energy and Commerce, Ways and Means",https://www.congress.gov/bill/118th-congress/house-bill/1526,0.23%,0
H.R. ,1525,"To restore the integrity of the Fifth Amendment to the Constitution of the United States, and for other purposes.",,1,R,MI,5,3,2,0,3,,"House - Judiciary, Energy and Commerce, Ways and Means, Financial Services",https://www.congress.gov/bill/118th-congress/house-bill/1525,0.23%,0
H.R. ,1524,"To provide for equal protection of the law and to prohibit discrimination and preferential treatment on the basis of race, color, or national origin in Federal actions, and for other purposes.",,1,R,WI,8,0,8,0,3,,"House - Judiciary, Oversight and Accountability, Education and the Workforce, House Administration",https://www.congress.gov/bill/118th-congress/house-bill/1524,0.23%,0
H.R. ,1523,To amend title XIX of the Social Security Act to reduce Federal financial participation for certain States that require political subdivisions to contribute towards the non-Federal share of Medicaid.,,1,R,NY,3,0,3,0,3,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/1523,0.23%,0
