bill_id,URL,Congress,Title
"S. 283",https://www.congress.gov/bill/118th-congress/senate-bill/283,"118th Congress (2023-2024)","No Emergency Crude Oil for Foreign Adversaries Act"
"S. 282",https://www.congress.gov/bill/118th-congress/senate-bill/282,"118th Congress (2023-2024)","Arctic Refuge Protection Act of 2023"
"S. 281",https://www.congress.gov/bill/118th-congress/senate-bill/281,"118th Congress (2023-2024)","Prosecutors Need to Prosecute Act of 2023"
"S. 280",https://www.congress.gov/bill/118th-congress/senate-bill/280,"118th Congress (2023-2024)","BEST for Vets Act of 2023"
"S. 279",https://www.congress.gov/bill/118th-congress/senate-bill/279,"118th Congress (2023-2024)","Preserving the Gulf Test Range to Ensure Military Readiness Act"
"S. 278",https://www.congress.gov/bill/118th-congress/senate-bill/278,"118th Congress (2023-2024)","A bill to require the United States Postal Service to designate a single, unique ZIP Code for particular communities, and for other purposes."
"S. 277",https://www.congress.gov/bill/118th-congress/senate-bill/277,"118th Congress (2023-2024)","Pala Band of Mission Indians Land Transfer Act of 2023"
"S. 276",https://www.congress.gov/bill/118th-congress/senate-bill/276,"118th Congress (2023-2024)","Upholding the Law at Our Border Act"
"S. 275",https://www.congress.gov/bill/118th-congress/senate-bill/275,"118th Congress (2023-2024)","Rural Broadband Protection Act of 2023"
"S. 274",https://www.congress.gov/bill/118th-congress/senate-bill/274,"118th Congress (2023-2024)","Comprehensive Paid Leave for Federal Employees Act"
"S. 273",https://www.congress.gov/bill/118th-congress/senate-bill/273,"118th Congress (2023-2024)","United States Colored Troops Congressional Gold Medal Act"
"S. 272",https://www.congress.gov/bill/118th-congress/senate-bill/272,"118th Congress (2023-2024)","Industrial Agriculture Accountability Act of 2023"
"S. 271",https://www.congress.gov/bill/118th-congress/senate-bill/271,"118th Congress (2023-2024)","Farm System Reform Act of 2023"
"S. 270",https://www.congress.gov/bill/118th-congress/senate-bill/270,"118th Congress (2023-2024)","Protecting America’s Meatpacking Workers Act of 2023"
"S. 269",https://www.congress.gov/bill/118th-congress/senate-bill/269,"118th Congress (2023-2024)","Protect America's Children from Toxic Pesticides Act"
"S. 268",https://www.congress.gov/bill/118th-congress/senate-bill/268,"118th Congress (2023-2024)","Child Care Workforce and Facilities Act of 2023"
"S. 267",https://www.congress.gov/bill/118th-congress/senate-bill/267,"118th Congress (2023-2024)","A bill to designate the mountain at the Devils Tower National Monument, Wyoming, as Devils Tower, and for other purposes."
"S. 266",https://www.congress.gov/bill/118th-congress/senate-bill/266,"118th Congress (2023-2024)","CHOICE Act"
"S. 265",https://www.congress.gov/bill/118th-congress/senate-bill/265,"118th Congress (2023-2024)","SIREN Reauthorization Act"
"S. 264",https://www.congress.gov/bill/118th-congress/senate-bill/264,"118th Congress (2023-2024)","Lobbying Disclosure Improvement Act"
"S. 263",https://www.congress.gov/bill/118th-congress/senate-bill/263,"118th Congress (2023-2024)","Restoring Benefits to Defrauded Veterans Act of 2023"
"S. 262",https://www.congress.gov/bill/118th-congress/senate-bill/262,"118th Congress (2023-2024)","Stop Spying Bosses Act"
"S. 261",https://www.congress.gov/bill/118th-congress/senate-bill/261,"118th Congress (2023-2024)","Protecting First Responders from Secondary Exposure Act of 2023"
"S. 260",https://www.congress.gov/bill/118th-congress/senate-bill/260,"118th Congress (2023-2024)","Promoting Access to Diabetic Shoes Act"
"S. 259",https://www.congress.gov/bill/118th-congress/senate-bill/259,"118th Congress (2023-2024)","Transportation Fuel Market Transparency Act"
"S. 258",https://www.congress.gov/bill/118th-congress/senate-bill/258,"118th Congress (2023-2024)","A bill to provide clarification regarding the common or usual name for bison and compliance with section 403 of the Federal Food, Drug, and Cosmetic Act, and for other purposes."
"S. 257",https://www.congress.gov/bill/118th-congress/senate-bill/257,"118th Congress (2023-2024)","BOLIVAR Act"
"S. 256",https://www.congress.gov/bill/118th-congress/senate-bill/256,"118th Congress (2023-2024)","A bill to terminate certain waivers of sanctions with respect to Iran issued in connection with the Joint Comprehensive Plan of Action, and for other purposes."
"S. 255",https://www.congress.gov/bill/118th-congress/senate-bill/255,"118th Congress (2023-2024)","Asylum Seeker Work Authorization Act of 2023"
"S. 254",https://www.congress.gov/bill/118th-congress/senate-bill/254,"118th Congress (2023-2024)","Ski Hill Resources for Economic Development Act of 2023"
"S. 253",https://www.congress.gov/bill/118th-congress/senate-bill/253,"118th Congress (2023-2024)","American Music Fairness Act"
"S. 252",https://www.congress.gov/bill/118th-congress/senate-bill/252,"118th Congress (2023-2024)","Protecting Kids from Gun Marketing Act"
"S. 251",https://www.congress.gov/bill/118th-congress/senate-bill/251,"118th Congress (2023-2024)","Stop Supreme Court Leakers Act of 2023"
"S. 250",https://www.congress.gov/bill/118th-congress/senate-bill/250,"118th Congress (2023-2024)","District of Columbia National Guard Home Rule Act"
"S. 249",https://www.congress.gov/bill/118th-congress/senate-bill/249,"118th Congress (2023-2024)","Apprenticeship Hubs Across America Act of 2023"
"S. 248",https://www.congress.gov/bill/118th-congress/senate-bill/248,"118th Congress (2023-2024)","District of Columbia Police Home Rule Act"
"S. 247",https://www.congress.gov/bill/118th-congress/senate-bill/247,"118th Congress (2023-2024)","Extreme Risk Protection Order Expansion Act of 2023"
"S. 246",https://www.congress.gov/bill/118th-congress/senate-bill/246,"118th Congress (2023-2024)","SECURE Firearm Storage Act"
"S. 245",https://www.congress.gov/bill/118th-congress/senate-bill/245,"118th Congress (2023-2024)","Financial Institution Customer Protection Act of 2023"
"S. 244",https://www.congress.gov/bill/118th-congress/senate-bill/244,"118th Congress (2023-2024)","STOVE Act"
"S. 243",https://www.congress.gov/bill/118th-congress/senate-bill/243,"118th Congress (2023-2024)","A bill to require the Commissioner of U.S. Customs and Border Protection to establish procedures for conducting maintenance projects at ports of entry at which the Office of Field Operations conducts certain enforcement and facilitation activities."
"S. 242",https://www.congress.gov/bill/118th-congress/senate-bill/242,"118th Congress (2023-2024)","Caring for All Families Act"
"S. 241",https://www.congress.gov/bill/118th-congress/senate-bill/241,"118th Congress (2023-2024)","A bill to designate the Department of Energy Integrated Engineering Research Center Federal Building located at the Fermi National Accelerator Laboratory in Batavia, Illinois, as the ""Helen Edwards Engineering Research Center""."
"S. 240",https://www.congress.gov/bill/118th-congress/senate-bill/240,"118th Congress (2023-2024)","Gas Stove Protection and Freedom Act"
"S. 239",https://www.congress.gov/bill/118th-congress/senate-bill/239,"118th Congress (2023-2024)","Advancing International and Foreign Language Education Act"
"S. 238",https://www.congress.gov/bill/118th-congress/senate-bill/238,"118th Congress (2023-2024)","Safer Heat Act of 2023"
"S. 237",https://www.congress.gov/bill/118th-congress/senate-bill/237,"118th Congress (2023-2024)","Protecting Access to Medication Abortion Act of 2023"
"S. 236",https://www.congress.gov/bill/118th-congress/senate-bill/236,"118th Congress (2023-2024)","Early Educators Apprenticeship Act"
"S. 235",https://www.congress.gov/bill/118th-congress/senate-bill/235,"118th Congress (2023-2024)","Healthy Indoor Air Act of 2023"
"S. 234",https://www.congress.gov/bill/118th-congress/senate-bill/234,"118th Congress (2023-2024)","New Markets Tax Credit Extension Act of 2023"
"S. 233",https://www.congress.gov/bill/118th-congress/senate-bill/233,"118th Congress (2023-2024)","African American History Act"
"S. 232",https://www.congress.gov/bill/118th-congress/senate-bill/232,"118th Congress (2023-2024)","A bill to provide limits on the reduction of Internal Revenue Service user fees."
"S. 231",https://www.congress.gov/bill/118th-congress/senate-bill/231,"118th Congress (2023-2024)","Emergency Conservation Program Improvement Act of 2023"
"S. 230",https://www.congress.gov/bill/118th-congress/senate-bill/230,"118th Congress (2023-2024)","Rural Physician Workforce Production Act of 2023"
"S. 229",https://www.congress.gov/bill/118th-congress/senate-bill/229,"118th Congress (2023-2024)","Securing Semiconductor Supply Chains Act of 2023"
"S. 228",https://www.congress.gov/bill/118th-congress/senate-bill/228,"118th Congress (2023-2024)","Cattle Price Discovery and Transparency Act of 2023"
"S. 227",https://www.congress.gov/bill/118th-congress/senate-bill/227,"118th Congress (2023-2024)","Improving Access to Our Courts Act"
"S. 226",https://www.congress.gov/bill/118th-congress/senate-bill/226,"118th Congress (2023-2024)","ESP Family Leave Act"
"S. 225",https://www.congress.gov/bill/118th-congress/senate-bill/225,"118th Congress (2023-2024)","Stop Settlement Slush Funds Act of 2023"
"S. 224",https://www.congress.gov/bill/118th-congress/senate-bill/224,"118th Congress (2023-2024)","Illegitimate Court Counteraction Act of 2023"
"S. 223",https://www.congress.gov/bill/118th-congress/senate-bill/223,"118th Congress (2023-2024)","A bill to amend the Controlled Substances Act to fix a technical error in the definitions."
"S. 222",https://www.congress.gov/bill/118th-congress/senate-bill/222,"118th Congress (2023-2024)","Border Airport Fairness Act of 2023"
"S. 221",https://www.congress.gov/bill/118th-congress/senate-bill/221,"118th Congress (2023-2024)","DEI Pay Cap Act of 2023"
"S. 220",https://www.congress.gov/bill/118th-congress/senate-bill/220,"118th Congress (2023-2024)","Workforce Mobility Act of 2023"
"S. 219",https://www.congress.gov/bill/118th-congress/senate-bill/219,"118th Congress (2023-2024)","No Budget, No Pay Act"
"S. 218",https://www.congress.gov/bill/118th-congress/senate-bill/218,"118th Congress (2023-2024)","Protecting America’s Strategic Petroleum Reserve from China Act"
"S. 217",https://www.congress.gov/bill/118th-congress/senate-bill/217,"118th Congress (2023-2024)","Disaster Reforestation Act"
"S. 216",https://www.congress.gov/bill/118th-congress/senate-bill/216,"118th Congress (2023-2024)","RESPECT Act of 2023"
"S. 215",https://www.congress.gov/bill/118th-congress/senate-bill/215,"118th Congress (2023-2024)","National Council on African American History and Culture Act of 2023"
"S. 214",https://www.congress.gov/bill/118th-congress/senate-bill/214,"118th Congress (2023-2024)","Constitutional Concealed Carry Reciprocity Act of 2023"
"S. 213",https://www.congress.gov/bill/118th-congress/senate-bill/213,"118th Congress (2023-2024)","Keep Our Promises Act"
"S. 212",https://www.congress.gov/bill/118th-congress/senate-bill/212,"118th Congress (2023-2024)","Protect Our CREDIT Act of 2023"
"S. 211",https://www.congress.gov/bill/118th-congress/senate-bill/211,"118th Congress (2023-2024)","SMART Leasing Act"
"S. 210",https://www.congress.gov/bill/118th-congress/senate-bill/210,"118th Congress (2023-2024)","Job Protection Act"
"S. 209",https://www.congress.gov/bill/118th-congress/senate-bill/209,"118th Congress (2023-2024)","FAIR Fees Act of 2023"
"S. 208",https://www.congress.gov/bill/118th-congress/senate-bill/208,"118th Congress (2023-2024)","Public Health and Border Security Act of 2023"
"S. 207",https://www.congress.gov/bill/118th-congress/senate-bill/207,"118th Congress (2023-2024)","Temporary Protected Status Reform and Integrity Act"
"S. 206",https://www.congress.gov/bill/118th-congress/senate-bill/206,"118th Congress (2023-2024)","END FENTANYL Act"
"S. 205",https://www.congress.gov/bill/118th-congress/senate-bill/205,"118th Congress (2023-2024)","Protecting Student Athletes from Concussions Act of 2023"
"S. 204",https://www.congress.gov/bill/118th-congress/senate-bill/204,"118th Congress (2023-2024)","Born-Alive Abortion Survivors Protection Act"
"S. 203",https://www.congress.gov/bill/118th-congress/senate-bill/203,"118th Congress (2023-2024)","Crime Gun Tracing Modernization Act of 2023"
"S. 202",https://www.congress.gov/bill/118th-congress/senate-bill/202,"118th Congress (2023-2024)","Collaborative Forest Landscape Restoration Program Reauthorization Act of 2023"
"S. 201",https://www.congress.gov/bill/118th-congress/senate-bill/201,"118th Congress (2023-2024)","A bill to require agencies submit zero-based budgets."
"S. 200",https://www.congress.gov/bill/118th-congress/senate-bill/200,"118th Congress (2023-2024)","PROTECT Kids Act"
"S. 199",https://www.congress.gov/bill/118th-congress/senate-bill/199,"118th Congress (2023-2024)","Root and Stem Project Authorization Act of 2023"
"S. 198",https://www.congress.gov/bill/118th-congress/senate-bill/198,"118th Congress (2023-2024)","Rural Health Clinic Burden Reduction Act"
"S. 197",https://www.congress.gov/bill/118th-congress/senate-bill/197,"118th Congress (2023-2024)","American Values Act"
"S. 196",https://www.congress.gov/bill/118th-congress/senate-bill/196,"118th Congress (2023-2024)","Prohibiting Federal Emergencies for Abortion Act"
"S. 195",https://www.congress.gov/bill/118th-congress/senate-bill/195,"118th Congress (2023-2024)","Keweenaw Bay Indian Community Land Claim Settlement Act of 2023"
"S. 194",https://www.congress.gov/bill/118th-congress/senate-bill/194,"118th Congress (2023-2024)","Protecting Our Democracy by Preventing Foreign Citizens from Voting Act of 2023"
"S. 193",https://www.congress.gov/bill/118th-congress/senate-bill/193,"118th Congress (2023-2024)","Protecting Students From Racial Hostility Act"
"S. 192",https://www.congress.gov/bill/118th-congress/senate-bill/192,"118th Congress (2023-2024)","Safe Passage on Interstates Act of 2023"
"S. 191",https://www.congress.gov/bill/118th-congress/senate-bill/191,"118th Congress (2023-2024)","Restoring Military Focus Act"
"S. 190",https://www.congress.gov/bill/118th-congress/senate-bill/190,"118th Congress (2023-2024)","China Oil Export Prohibition Act of 2023"
"S. 189",https://www.congress.gov/bill/118th-congress/senate-bill/189,"118th Congress (2023-2024)","Mind Your Own Business Act of 2023"
"S. 188",https://www.congress.gov/bill/118th-congress/senate-bill/188,"118th Congress (2023-2024)","Wildfire Emergency Act of 2023"
"S. 187",https://www.congress.gov/bill/118th-congress/senate-bill/187,"118th Congress (2023-2024)","No Tax Breaks for Radical Corporate Activism Act of 2023"
"S. 186",https://www.congress.gov/bill/118th-congress/senate-bill/186,"118th Congress (2023-2024)","Prohibiting Abortion on Federal Lands Act"
"S. 185",https://www.congress.gov/bill/118th-congress/senate-bill/185,"118th Congress (2023-2024)","Native American Direct Loan Improvement Act of 2023"
"S. 184",https://www.congress.gov/bill/118th-congress/senate-bill/184,"118th Congress (2023-2024)","Regulations from the Executive in Need of Scrutiny Act of 2023"
"S. 183",https://www.congress.gov/bill/118th-congress/senate-bill/183,"118th Congress (2023-2024)","Students Helping Young Students Act of 2023"
"S. 182",https://www.congress.gov/bill/118th-congress/senate-bill/182,"118th Congress (2023-2024)","Transition-to-Success Mentoring Act"
"S. 181",https://www.congress.gov/bill/118th-congress/senate-bill/181,"118th Congress (2023-2024)","No Vaccine Passports Act"
"S. 180",https://www.congress.gov/bill/118th-congress/senate-bill/180,"118th Congress (2023-2024)","Block Grant Assistance Act of 2023"
"S. 179",https://www.congress.gov/bill/118th-congress/senate-bill/179,"118th Congress (2023-2024)","COMPOST Act"
"S. 178",https://www.congress.gov/bill/118th-congress/senate-bill/178,"118th Congress (2023-2024)","Airline Passengers' Bill of Rights"
"S. 177",https://www.congress.gov/bill/118th-congress/senate-bill/177,"118th Congress (2023-2024)","Zero Food Waste Act"
"S. 176",https://www.congress.gov/bill/118th-congress/senate-bill/176,"118th Congress (2023-2024)","Expanding Agricultural Exports Act of 2023"
"S. 175",https://www.congress.gov/bill/118th-congress/senate-bill/175,"118th Congress (2023-2024)","A bill to codify certain public land orders relating to the revocation of certain withdrawals of public land in the State of Alaska."
"S. 174",https://www.congress.gov/bill/118th-congress/senate-bill/174,"118th Congress (2023-2024)","Conservation Reserve Program Improvement Act of 2023"
"S. 173",https://www.congress.gov/bill/118th-congress/senate-bill/173,"118th Congress (2023-2024)","Ethan's Law"
"S. 172",https://www.congress.gov/bill/118th-congress/senate-bill/172,"118th Congress (2023-2024)","No Mask Mandates Act of 2023"
"S. 171",https://www.congress.gov/bill/118th-congress/senate-bill/171,"118th Congress (2023-2024)","Ending Discrimination in COVID–19 Treatments Act"
"S. 170",https://www.congress.gov/bill/118th-congress/senate-bill/170,"118th Congress (2023-2024)","A bill to establish a Joint Select Committee on Afghanistan to conduct a full investigation and compile a joint report on the United States withdrawal from Afghanistan."
"S. 169",https://www.congress.gov/bill/118th-congress/senate-bill/169,"118th Congress (2023-2024)","Parental Rights Protection Act"
"S. 168",https://www.congress.gov/bill/118th-congress/senate-bill/168,"118th Congress (2023-2024)","PASS Act of 2023"
"S. 167",https://www.congress.gov/bill/118th-congress/senate-bill/167,"118th Congress (2023-2024)","No Vaccine Mandates Act of 2023"
"S. 166",https://www.congress.gov/bill/118th-congress/senate-bill/166,"118th Congress (2023-2024)","HEALING Mothers and Fathers Act"
"S. 165",https://www.congress.gov/bill/118th-congress/senate-bill/165,"118th Congress (2023-2024)","Let Them Learn Act"
"S. 164",https://www.congress.gov/bill/118th-congress/senate-bill/164,"118th Congress (2023-2024)","Doss's Act"
"S. 163",https://www.congress.gov/bill/118th-congress/senate-bill/163,"118th Congress (2023-2024)","SHORT Act"
"S. 162",https://www.congress.gov/bill/118th-congress/senate-bill/162,"118th Congress (2023-2024)","Smith River National Recreation Area Expansion Act"
"S. 161",https://www.congress.gov/bill/118th-congress/senate-bill/161,"118th Congress (2023-2024)","JOBS Act of 2023"
"S. 160",https://www.congress.gov/bill/118th-congress/senate-bill/160,"118th Congress (2023-2024)","Sarah's Law"
"S. 159",https://www.congress.gov/bill/118th-congress/senate-bill/159,"118th Congress (2023-2024)","Human Trafficking Survivor Tax Relief Act"
"S. 158",https://www.congress.gov/bill/118th-congress/senate-bill/158,"118th Congress (2023-2024)","Increasing American Jobs Through Greater United States Exports to Africa and Latin America Act of 2023"
"S. 157",https://www.congress.gov/bill/118th-congress/senate-bill/157,"118th Congress (2023-2024)","Drone Act of 2023"
"S. 156",https://www.congress.gov/bill/118th-congress/senate-bill/156,"118th Congress (2023-2024)","Accountability Through Electronic Verification Act"
"S. 155",https://www.congress.gov/bill/118th-congress/senate-bill/155,"118th Congress (2023-2024)","RETURN Act"
"S. 154",https://www.congress.gov/bill/118th-congress/senate-bill/154,"118th Congress (2023-2024)","PART Act"
"S. 153",https://www.congress.gov/bill/118th-congress/senate-bill/153,"118th Congress (2023-2024)","Fair Trade with China Enforcement Act"
"S. 152",https://www.congress.gov/bill/118th-congress/senate-bill/152,"118th Congress (2023-2024)","American Financial Markets Integrity and Security Act"
"S. 151",https://www.congress.gov/bill/118th-congress/senate-bill/151,"118th Congress (2023-2024)","Countering Corporate Corruption in China Act of 2023"
"S. 150",https://www.congress.gov/bill/118th-congress/senate-bill/150,"118th Congress (2023-2024)","Affordable Prescriptions for Patients Act of 2023"
"S. 149",https://www.congress.gov/bill/118th-congress/senate-bill/149,"118th Congress (2023-2024)","TSP Fiduciary Security Act of 2023"
"S. 148",https://www.congress.gov/bill/118th-congress/senate-bill/148,"118th Congress (2023-2024)","Stop STALLING Act"
"S. 147",https://www.congress.gov/bill/118th-congress/senate-bill/147,"118th Congress (2023-2024)","See Something, Say Something Online Act of 2023"
"S. 146",https://www.congress.gov/bill/118th-congress/senate-bill/146,"118th Congress (2023-2024)","Cap Insulin Prices Act"
"S. 145",https://www.congress.gov/bill/118th-congress/senate-bill/145,"118th Congress (2023-2024)","AFAC Act"
"S. 144",https://www.congress.gov/bill/118th-congress/senate-bill/144,"118th Congress (2023-2024)","No Chinese Communist SURPRISE Parties Act"
"S. 143",https://www.congress.gov/bill/118th-congress/senate-bill/143,"118th Congress (2023-2024)","Turn OFF THE TAP Act"
"S. 142",https://www.congress.gov/bill/118th-congress/senate-bill/142,"118th Congress (2023-2024)","Preserve Access to Affordable Generics and Biosimilars Act"
"S. 141",https://www.congress.gov/bill/118th-congress/senate-bill/141,"118th Congress (2023-2024)","Elizabeth Dole Home Care Act"
"S. 140",https://www.congress.gov/bill/118th-congress/senate-bill/140,"118th Congress (2023-2024)","Combating Organized Retail Crime Act of 2023"
"S. 139",https://www.congress.gov/bill/118th-congress/senate-bill/139,"118th Congress (2023-2024)","Organized Retail Crime Center Authorization Act of 2023"
"S. 138",https://www.congress.gov/bill/118th-congress/senate-bill/138,"118th Congress (2023-2024)","Promoting a Resolution to the Tibet-China Conflict Act"
"S. 137",https://www.congress.gov/bill/118th-congress/senate-bill/137,"118th Congress (2023-2024)","Fred Korematsu Congressional Gold Medal Act of 2023"
"S. 136",https://www.congress.gov/bill/118th-congress/senate-bill/136,"118th Congress (2023-2024)","ISA Student Protection Act of 2023"
"S. 135",https://www.congress.gov/bill/118th-congress/senate-bill/135,"118th Congress (2023-2024)","Prevent Government Shutdowns Act of 2023"
"S. 134",https://www.congress.gov/bill/118th-congress/senate-bill/134,"118th Congress (2023-2024)","Alzheimer’s Accountability and Investment Act"
"S. 133",https://www.congress.gov/bill/118th-congress/senate-bill/133,"118th Congress (2023-2024)","NAPA Reauthorization Act"
"S. 132",https://www.congress.gov/bill/118th-congress/senate-bill/132,"118th Congress (2023-2024)","Daniel J. Harvey Jr. and Adam Lambert Improving Servicemember Transition to Reduce Veteran Suicide Act"
"S. 131",https://www.congress.gov/bill/118th-congress/senate-bill/131,"118th Congress (2023-2024)","Improving Access to Workers’ Compensation for Injured Federal Workers Act of 2023"
"S. 130",https://www.congress.gov/bill/118th-congress/senate-bill/130,"118th Congress (2023-2024)","Rural Internet Improvement Act of 2023"
"S. 129",https://www.congress.gov/bill/118th-congress/senate-bill/129,"118th Congress (2023-2024)","Korematsu-Takai Civil Liberties Protection Act of 2023"
"S. 128",https://www.congress.gov/bill/118th-congress/senate-bill/128,"118th Congress (2023-2024)","Nogales Wastewater Improvement Act of 2023"
"S. 127",https://www.congress.gov/bill/118th-congress/senate-bill/127,"118th Congress (2023-2024)","Pharmacy Benefit Manager Transparency Act of 2023"
"S. 126",https://www.congress.gov/bill/118th-congress/senate-bill/126,"118th Congress (2023-2024)","FLED Accountability Act of 2023"
"S. 125",https://www.congress.gov/bill/118th-congress/senate-bill/125,"118th Congress (2023-2024)","China Trade Relations Act of 2023"
"S. 124",https://www.congress.gov/bill/118th-congress/senate-bill/124,"118th Congress (2023-2024)","FAIR Act"
"S. 123",https://www.congress.gov/bill/118th-congress/senate-bill/123,"118th Congress (2023-2024)","BAD IRS Activities Act"
"S. 122",https://www.congress.gov/bill/118th-congress/senate-bill/122,"118th Congress (2023-2024)","Ensuring Workers Get PAID Act of 2023"
"S. 121",https://www.congress.gov/bill/118th-congress/senate-bill/121,"118th Congress (2023-2024)","Protecting Children with Food Allergies Act"
"S. 120",https://www.congress.gov/bill/118th-congress/senate-bill/120,"118th Congress (2023-2024)","Educational Choice for Children Act"
"S. 119",https://www.congress.gov/bill/118th-congress/senate-bill/119,"118th Congress (2023-2024)","South Florida Ecosystem Enhancement Act of 2023"
"S. 118",https://www.congress.gov/bill/118th-congress/senate-bill/118,"118th Congress (2023-2024)","AIM Act of 2023"
"S. 117",https://www.congress.gov/bill/118th-congress/senate-bill/117,"118th Congress (2023-2024)","Handgun Permit to Purchase Act"
"S. 116",https://www.congress.gov/bill/118th-congress/senate-bill/116,"118th Congress (2023-2024)","The Hurricanes of 2022 Disaster Relief Rectification Act"
"S. 115",https://www.congress.gov/bill/118th-congress/senate-bill/115,"118th Congress (2023-2024)","Clean Water Allotment Modernization Act of 2023"
"S. 114",https://www.congress.gov/bill/118th-congress/senate-bill/114,"118th Congress (2023-2024)","Preventive Health Savings Act"
"S. 113",https://www.congress.gov/bill/118th-congress/senate-bill/113,"118th Congress (2023-2024)","Prescription Pricing for the People Act of 2023"
"S. 112",https://www.congress.gov/bill/118th-congress/senate-bill/112,"118th Congress (2023-2024)","A bill to amend title 38, United States Code, to strengthen benefits for children of Vietnam veterans born with spina bifida, and for other purposes."
"S. 111",https://www.congress.gov/bill/118th-congress/senate-bill/111,"118th Congress (2023-2024)","Providing Accountability Through Transparency Act of 2023"
"S. 110",https://www.congress.gov/bill/118th-congress/senate-bill/110,"118th Congress (2023-2024)","A PLUS Act"
"S. 109",https://www.congress.gov/bill/118th-congress/senate-bill/109,"118th Congress (2023-2024)","Ensuring Kids Have Access to Medically Necessary Dental Care Act"
"S. 108",https://www.congress.gov/bill/118th-congress/senate-bill/108,"118th Congress (2023-2024)","Guidance Clarity Act of 2023"
"S. 107",https://www.congress.gov/bill/118th-congress/senate-bill/107,"118th Congress (2023-2024)","Traditional Cigar Manufacturing and Small Business Jobs Preservation Act of 2023"
"S. 106",https://www.congress.gov/bill/118th-congress/senate-bill/106,"118th Congress (2023-2024)","Commitment to Veteran Support and Outreach Act"
"S. 105",https://www.congress.gov/bill/118th-congress/senate-bill/105,"118th Congress (2023-2024)","Children Have Opportunities in Classrooms Everywhere Act"
"S. 104",https://www.congress.gov/bill/118th-congress/senate-bill/104,"118th Congress (2023-2024)","Defending Domestic Produce Production Act of 2023"
"S. 103",https://www.congress.gov/bill/118th-congress/senate-bill/103,"118th Congress (2023-2024)","Defending Domestic Orange Juice Production Act of 2023"
"S. 102",https://www.congress.gov/bill/118th-congress/senate-bill/102,"118th Congress (2023-2024)","Foster Care Stabilization Act of 2023"
"S. 101",https://www.congress.gov/bill/118th-congress/senate-bill/101,"118th Congress (2023-2024)","Fishing Equipment Tax Relief Act of 2023"
"S. 100",https://www.congress.gov/bill/118th-congress/senate-bill/100,"118th Congress (2023-2024)","Better Care Better Jobs Act"
"S. 99",https://www.congress.gov/bill/118th-congress/senate-bill/99,"118th Congress (2023-2024)","National Development Strategy and Coordination Act of 2023"
"S. 98",https://www.congress.gov/bill/118th-congress/senate-bill/98,"118th Congress (2023-2024)","Agriculture Innovation Act of 2023"
"S. 97",https://www.congress.gov/bill/118th-congress/senate-bill/97,"118th Congress (2023-2024)","A bill to establish procedures for the removal of the Architect of the Capitol."
"S. 96",https://www.congress.gov/bill/118th-congress/senate-bill/96,"118th Congress (2023-2024)","Justice for Black Farmers Act of 2023"
"S. 95",https://www.congress.gov/bill/118th-congress/senate-bill/95,"118th Congress (2023-2024)","SAVE Moms and Babies Act of 2023"
"S. 94",https://www.congress.gov/bill/118th-congress/senate-bill/94,"118th Congress (2023-2024)","Investing in State Energy Act of 2023"
"S. 93",https://www.congress.gov/bill/118th-congress/senate-bill/93,"118th Congress (2023-2024)","Family Farmer and Rancher Tax Fairness Act of 2023"
"S. 92",https://www.congress.gov/bill/118th-congress/senate-bill/92,"118th Congress (2023-2024)","A bill to designate the outdoor amphitheater at the Blue Ridge Music Center in Galax, Virginia, as the ""Rick Boucher Amphitheater""."
"S. 91",https://www.congress.gov/bill/118th-congress/senate-bill/91,"118th Congress (2023-2024)","Forgotten Heroes of the Holocaust Congressional Gold Medal Act"
"S. 90",https://www.congress.gov/bill/118th-congress/senate-bill/90,"118th Congress (2023-2024)","Informing Consumers about Smart Devices Act"
"S. 89",https://www.congress.gov/bill/118th-congress/senate-bill/89,"118th Congress (2023-2024)","No Budget, No Pay Act"
"S. 88",https://www.congress.gov/bill/118th-congress/senate-bill/88,"118th Congress (2023-2024)","BLAST Act"
"S. 87",https://www.congress.gov/bill/118th-congress/senate-bill/87,"118th Congress (2023-2024)","EPIC Act"
"S. 86",https://www.congress.gov/bill/118th-congress/senate-bill/86,"118th Congress (2023-2024)","Members of Congress Pension Opt Out Clarification Act"
"S. 85",https://www.congress.gov/bill/118th-congress/senate-bill/85,"118th Congress (2023-2024)","No TikTok on United States Devices Act"
"S. 84",https://www.congress.gov/bill/118th-congress/senate-bill/84,"118th Congress (2023-2024)","Defund EcoHealth Alliance Act"
"S. 83",https://www.congress.gov/bill/118th-congress/senate-bill/83,"118th Congress (2023-2024)","American Apprenticeship Act"
"S. 82",https://www.congress.gov/bill/118th-congress/senate-bill/82,"118th Congress (2023-2024)","Full Faith and Credit Act"
"S. 81",https://www.congress.gov/bill/118th-congress/senate-bill/81,"118th Congress (2023-2024)","Viral Gain-of-Function Research Moratorium Act"
"S. 80",https://www.congress.gov/bill/118th-congress/senate-bill/80,"118th Congress (2023-2024)","A bill to establish an Inspector General of the National Institutes of Health."
"S. 79",https://www.congress.gov/bill/118th-congress/senate-bill/79,"118th Congress (2023-2024)","Interagency Patent Coordination and Improvement Act of 2023"
"S. 78",https://www.congress.gov/bill/118th-congress/senate-bill/78,"118th Congress (2023-2024)","Child Interstate Abortion Notification Act of 2023"
"S. 77",https://www.congress.gov/bill/118th-congress/senate-bill/77,"118th Congress (2023-2024)","STEP Improvement Act of 2023"
